pr,jira_key,sp,title,merged_at,days_open,comments,adoc_files,adoc_added,adoc_deleted,adoc_total,other_files,other_added,other_deleted,other_total,total_lines,new_adoc_files,assembly_files,image_files,commits
1003,,,[release-1.5] RHDHPAI-596: Added content for RHDH adoption insights plugin,2025-03-21,0.0,1,14,330,2,332,5,15,0,15,347,11,0,0,9
1002,RHIDP-5433,8,[release-1.4] RHIDP-5433: Applied modularization changes for the Customizing title,2025-03-21,0.0,1,5,143,107,250,0,0,0,0,250,0,0,0,25
1001,RHIDP-5433,8,[release-1.5] RHIDP-5433: Applied modularization changes for the Customizing title,2025-03-21,0.0,1,5,143,107,250,0,0,0,0,250,0,0,0,25
1000,,,RHDHPAI-596: Added content for RHDH adoption insights plugin,2025-03-21,1.0,5,14,330,2,332,5,15,0,15,347,11,0,0,9
999,RHIDP-1595,1,[release-1.5] RHIDP-1595: How to use HA in RHDH,2025-03-20,0.0,1,6,64,3,67,0,0,0,0,67,3,0,0,12
998,RHIDP-5570,,RHIDP-5570-2 - Document that the Dynamic Plugin cache PVC is disabled by default,2025-03-19,0.5,1,1,90,5,95,0,0,0,0,95,0,0,0,1
997,,,RHDH Test Day - FAB Updates,2025-03-24,5.9,6,2,187,41,228,0,0,0,0,228,0,0,0,10
996,RHIDP-5605,3,[main] RHIDP-5605  - Plugin installation documentation improvement for adding 'forceDownload' field,2025-03-18,0.0,1,2,28,8,36,0,0,0,0,36,0,0,0,6
995,RHIDP-3393,8,RHIDP-3393 - Document how users can access Plugin Marketplace in RHDH,2025-03-24,6.0,5,9,275,4,279,0,0,0,0,279,7,0,0,22
994,RHIDP-4485,2,[release-1.3] RHIDP-4485: Topology plugin code block formatting,2025-03-18,1.0,1,4,44,18,62,0,0,0,0,62,2,0,0,9
993,RHIDP-4485,2,[release-1.4] RHIDP-4485: Topology plugin code block formatting,2025-03-18,1.0,1,4,44,18,62,0,0,0,0,62,2,0,0,9
992,RHIDP-4485,2,[release-1.5] RHIDP-4485: Topology plugin code block formatting,2025-03-18,1.0,1,4,44,18,62,0,0,0,0,62,2,0,0,9
991,RHIDP-5494,3,[release-1.5] RHIDP-5494: Doc air-gapped installation using Operator,2025-03-14,0.0,1,2,139,40,179,0,0,0,0,179,1,0,0,7
990,,,Update pull_request_template.md,2025-04-01,17.7,1,0,0,0,0,1,5,2,7,7,0,0,0,1
989,RHIDP-5975,3,RHIDP-5975 document the `includeTransitiveGroupOwnership` option,2025-04-01,17.8,4,3,24,0,24,0,0,0,0,24,1,0,0,12
988,RHIDP-5605,3,RHIDP-5605  - Plugin installation documentation improvement for adding 'forceDownload' field,2025-03-18,4.0,4,2,28,8,36,0,0,0,0,36,0,0,0,7
987,RHIDP-5409,13,[release-1.5] RHIDP-5409 update book links,2025-03-13,0.0,1,14,62,68,130,0,0,0,0,130,0,0,0,25
986,RHIDP-6130,2,RHIDP-6130: Update docs to refer to new secret name,2025-03-13,0.0,1,3,12,10,22,0,0,0,0,22,0,0,0,1
985,RHIDP-6130,2,[release-1.5] RHIDP-6130: Update docs to refer to new secret name,2025-03-13,0.0,1,3,12,10,22,0,0,0,0,22,0,0,0,3
984,RHIDP-6391,3,[release-1.5] RHIDP-6391 Release notes script to stop using the issue title,2025-03-13,0.0,1,1,46,0,46,3,6,9,15,61,1,0,0,3
983,RHIDP-5423,8,[release-1.5] RHIDP-5423: Content for Kubernetes scaffolder actions,2025-03-13,0.0,1,7,224,2,226,0,0,0,0,226,5,0,0,9
982,RHIDP-5959,8,[release-1.5] RHIDP-5959 Update dangerouslyAllowSignInWithoutUserInCatalog config ,2025-03-13,0.0,1,6,191,157,348,0,0,0,0,348,0,0,0,1
981,RHIDP-5514,8,[release-1.5] RHIDP-5514: Floating action button,2025-03-13,0.0,1,3,160,0,160,0,0,0,0,160,2,0,0,18
980,RHIDP-6391,3,RHIDP-6391 Release notes script to stop using the issue title,2025-03-13,0.9,6,1,46,0,46,3,6,9,15,61,1,0,0,4
979,RHIDP-4741,,[release-1.5] RHIDP-4741: RHDH 1.5 Release Notes,2025-03-24,13.9,2,9,586,19,605,0,0,0,0,605,0,0,0,19
978,RHIDP-5959,8,RHIDP-5959 Update dangerouslyAllowSignInWithoutUserInCatalog config,2025-03-13,2.9,4,6,164,158,322,0,0,0,0,322,0,0,0,26
977,RHIDP-6323,5,RHIDP-6323 - Dynamic Plugins - Update table of dynamic plugins for RHDH 1.5,2025-03-24,15.6,6,6,114,96,210,2,74,70,144,354,0,0,0,13
976,RHIDP-5409,13,RHIDP-5409 update book links,2025-03-13,6.0,4,14,62,68,130,0,0,0,0,130,0,0,0,26
975,RHIDP-5422,5,RHIDP-5422: TechDocs add-ons doc,2025-03-24,17.9,7,17,672,7,679,0,0,0,0,679,14,0,0,9
974,RHIDP-5139,5,[release-1.5] RHIDP-5139: Installing RHDH container image plugins,2025-03-06,0.0,1,3,40,1,41,0,0,0,0,41,1,0,0,4
973,RHIDP-5139,5,[release-1.4] RHIDP-5139: Installing RHDH container image plugins,2025-03-06,0.0,1,3,40,1,41,0,0,0,0,41,1,0,0,4
972,,,[release-1.5] Updated plugin doc for Argo CD Rollouts feature,2025-03-06,0.0,1,1,153,0,153,0,0,0,0,153,1,0,0,1
971,RHIDP-6274,1,RHIDP-6274 update 1.4.2 release notes,2025-03-05,0.0,1,1,59,53,112,0,0,0,0,112,0,0,0,3
970,RHIDP-4485,2,RHIDP-4485: Topology plugin code block formatting,2025-03-17,12.1,7,4,44,18,62,0,0,0,0,62,2,0,0,9
969,RHIDP-5813,1,[release-1.5] [RHIDP-5813] update scaffolder permissions table to include the scaffolder.template.management permission,2025-03-05,0.0,1,1,5,0,5,0,0,0,0,5,0,0,0,2
967,RHIDP-1595,1,RHIDP-1595: How to use HA in RHDH,2025-03-20,15.9,3,6,64,3,67,0,0,0,0,67,3,0,0,12
966,RHIDP-1848,3,[release-1.5] RHIDP-1848: Updates the setting up RBAC permission,2025-02-28,0.0,2,4,71,0,71,0,0,0,0,71,3,0,0,5
965,RHIDP-1848,3,[release-1.3] RHIDP-1848: Updates the setting up RBAC permission,2025-02-28,0.0,2,4,71,0,71,0,0,0,0,71,3,0,0,5
964,RHIDP-1848,3,[release-1.4] RHIDP-1848: Updates the setting up RBAC permission,2025-02-28,0.0,2,4,71,0,71,0,0,0,0,71,3,0,0,5
962,RHIDP-6130,2,RHIDP-6130: Update docs to refer to new secret name,2025-03-13,13.9,6,3,12,10,22,0,0,0,0,22,0,0,0,3
961,RHIDP-5351,5,fix: Update the Helm procedure to use oc-mirror for air-gapped OCP en…,2025-02-27,0.0,1,1,216,69,285,0,0,0,0,285,0,0,0,1
960,RHIDP-5681,3,RHIDP-5681: Update the enabling authentication with rhbk,2025-03-24,25.1,5,1,48,10,58,0,0,0,0,58,0,0,0,3
959,RHIDP-5901,3,[release-1.5] RHIDP-5901: readOnlyRootFilesystem option,2025-02-27,0.0,1,6,59,3,62,0,0,0,0,62,3,0,0,7
958,RHIDP-3206,3,[release-1.5] RHIDP-3206: Added attribute declaration to the relevant source code block,2025-02-27,0.0,1,4,10,10,20,0,0,0,0,20,0,0,0,2
957,RHIDP-5949,1,[release-1.5] RHIDP-5949: Rectified the correct case for sidebarBackgroundColor,2025-02-27,0.0,1,1,2,2,4,0,0,0,0,4,0,0,0,1
956,RHIDP-5949,1,[release-1.4] RHIDP-5949: Rectified the correct case for sidebarBackgroundColor,2025-02-27,0.0,1,1,2,2,4,0,0,0,0,4,0,0,0,1
955,,,[release-1.4] Updated plugin doc for Argo CD Rollouts feature,2025-02-27,0.0,1,1,153,0,153,0,0,0,0,153,1,0,0,1
954,RHIDP-5490,8,RHIDP-5490: Configure global header in RHDH,2025-03-21,23.3,3,4,262,0,262,0,0,0,0,262,3,0,0,20
951,RHIDP-5423,8,RHIDP-5423: Content for Kubernetes scaffolder actions,2025-03-13,16.3,5,7,224,2,226,0,0,0,0,226,5,0,0,9
950,RHIDP-5768,1,RHIDP-5768: Fix typo in 1.4 docs,2025-02-28,3.7,4,1,10,10,20,0,0,0,0,20,0,0,0,1
948,RHIDP-5433,8,RHIDP-5433: Applied modularization changes for the Customizing title,2025-03-21,28.9,8,5,143,107,250,0,0,0,0,250,0,0,0,25
947,RHIDP-3206,3,RHIDP-3206/5900: Added missing attributes,2025-02-27,7.1,2,1,23,0,23,0,0,0,0,23,1,0,0,2
946,RHIDP-3206,3,RHIDP-3206: Added attribute declaration to the relevant source code block,2025-02-27,7.2,4,4,10,10,20,0,0,0,0,20,0,0,0,2
945,RHIDP-3206,3,RHIDP-3206: Added missing attribute declaration in the source code,2025-02-27,7.2,1,4,10,11,21,0,0,0,0,21,0,0,0,2
944,RHIDP-5881,2,RHIDP-5881: Fix inconsistencies with referencing my-rhdh-secrets,2025-03-21,29.9,7,9,54,36,90,0,0,0,0,90,0,0,0,6
941,RHIDP-3206,3,[release-1.3] chore: bad link in code snippet points to non-existent branch (RHIDP-3206),2025-02-17,0.0,0,1,1,1,2,0,0,0,0,2,0,0,0,1
940,RHIDP-3206,3,[release-1.5] chore: bad link in code snippet points to non-existent branch (RHIDP-3206),2025-02-17,0.0,1,1,1,1,2,0,0,0,0,2,0,0,0,1
939,RHIDP-3206,3,[release-1.4] chore: bad link in code snippet points to non-existent branch (RHIDP-3206),2025-02-17,0.0,1,1,1,1,2,0,0,0,0,2,0,0,0,1
938,RHIDP-5901,3,RHIDP-5901: readOnlyRootFilesystem option,2025-02-27,10.3,9,6,59,3,62,0,0,0,0,62,3,0,0,7
937,RHIDP-5592,1,[release-1.5] RHIDP-5592:Wrong definition of Service Monitor for an RHDH instance by the Operator,2025-02-14,0.0,0,1,19,8,27,0,0,0,0,27,0,0,0,8
936,RHIDP-5592,1,[release-1.4] RHIDP-5592:Wrong definition of Service Monitor for an RHDH instance by the Operator,2025-02-14,0.0,1,1,19,8,27,0,0,0,0,27,0,0,0,8
935,RHIDP-5494,3,RHIDP-5494: Doc air-gapped installation using Operator,2025-03-14,28.8,6,2,139,40,179,0,0,0,0,179,1,0,0,7
931,RHIDP-3206,3,chore: bad link in code snippet points to non-existent branch (RHIDP-3206),2025-02-17,3.7,8,1,1,1,2,0,0,0,0,2,0,0,0,1
928,RHIDP-5544,2,[release-1.5] RHIDP-5544: Changed alpha2 to alpha3 API in docs,2025-02-13,0.0,0,2,8,8,16,0,0,0,0,16,0,0,0,1
927,RHIDP-5544,2,[release-1.4] RHIDP-5544: Changed alpha2 to alpha3 API in docs,2025-02-13,0.0,1,2,8,8,16,0,0,0,0,16,0,0,0,1
926,RHIDP-5949,1,RHIDP-5949: Rectified the correct case for sidebarBackgroundColor,2025-02-27,15.9,9,1,2,2,4,0,0,0,0,4,0,0,0,1
925,RHIDP-5514,8,RHIDP-5514: Floating action button,2025-03-13,30.0,6,3,160,0,160,0,0,0,0,160,2,0,0,18
924,,,"fix: fix timestamp, use PIP yq in workflow",2025-02-11,0.6,1,0,0,0,0,1,10,1,11,11,0,0,0,1
919,RHIDP-5570,,RHIDP-5570 - Document that the Dynamic Plugin cache PVC is disabled by default,2025-03-18,36.7,14,1,91,4,95,0,0,0,0,95,0,0,0,26
918,RHIDP-5881,2,RHIDP-5881: Fix inconsistencies with referencing my-rhdh-secrets,2025-02-13,5.9,9,4,10,10,20,0,0,0,0,20,0,0,0,1
917,RHDH-5561,,[release-1.5] RHDH-5561: TechDocs content restructure,2025-02-07,0.2,1,3,35,28,63,5,17,0,17,80,2,0,0,1
916,RHIDP-5765,1,[release-1.4] RHIDP-5765 comment out references to GitHub Enterprise,2025-02-07,0.1,1,1,3,1,4,0,0,0,0,4,0,0,0,1
915,RHIDP-5544,2,RHIDP-5544: Changed alpha2 to alpha3 API in docs,2025-02-13,6.1,7,2,8,8,16,0,0,0,0,16,0,0,0,1
914,RHIDP-5372,3,RHIDP-5372- Fix inconsistent reference to the app config file,2025-03-21,42.8,8,30,94,83,177,0,0,0,0,177,0,0,0,5
912,RHIDP-5822,,RHIDP-5822 Release notes for Red Hat Developer Hub 1.3.5,2025-02-17,10.8,4,7,106,28,134,3,2,1,3,137,1,0,0,4
911,RHIDP-5618,,RHIDP-5618 Release notes for Red Hat Developer Hub 1.4.2,2025-02-28,21.8,4,6,40,29,69,3,7,6,13,82,1,0,0,4
910,,,Update CVE list and content for release-1.5,2025-02-07,1.0,1,5,28,113,141,4,8,32,40,181,1,0,0,1
909,,,Update CVE content for release-1.3,2025-02-06,0.1,1,3,25,21,46,0,0,0,0,46,0,0,0,1
908,,,"chore: release-1.3, update fixed CVE list",2025-02-06,0.8,2,0,0,0,0,1,5,1,6,6,0,0,0,1
907,RHIDP-5852,3,RHIDP-5852 fix security issues,2025-02-06,1.2,3,5,30,114,144,4,8,32,40,184,1,0,0,3
906,RHIDP-1848,3,RHIDP-1848: Updates the setting up RBAC permission,2025-02-28,23.6,10,4,71,0,71,0,0,0,0,71,3,0,0,5
905,,,feat: add GitHub action to generate supported plugins PR,2025-02-04,0.1,2,0,0,0,0,1,36,0,36,36,0,0,0,2
904,RHIDP-5725,1,CP to main for PR-883,2025-02-04,1.2,1,2,11,11,22,0,0,0,0,22,0,0,0,1
903,RHIDP-5604,5,RHIDP-5604 Configuring entity tab titles and entity detail tab layout,2025-04-03,62.0,7,3,98,0,98,0,0,0,0,98,3,0,0,19
902,,,[release-1.4] Add the correct reference to product,2025-01-31,0.0,1,1,2,2,4,0,0,0,0,4,0,0,0,2
901,RHIDP-5004,2,RHIDP-5004 remove useRedisSets,2025-02-04,4.8,1,1,0,18,18,0,0,0,0,18,0,0,0,1
900,RHIDP-5765,1,RHIDP-5765 comment out references to GitHub Enterprise,2025-02-07,7.9,4,1,3,1,4,0,0,0,0,4,0,0,0,1
899,RHIDP-5491,3,RHIDP-5491 configure expiry on refresh token cookie,2025-03-07,36.0,1,3,43,0,43,0,0,0,0,43,3,0,0,1
898,RHIDP-5681,3,RHIDP-5681: Added missing parameter in auth set up,2025-02-28,28.8,2,1,9,1,10,0,0,0,0,10,0,0,0,1
896,,,[release-1.4] Remove link to Compatibility matrix,2025-01-31,0.6,1,1,0,4,4,0,0,0,0,4,0,0,0,1
897,,,[release-1.3] Remove link to Compatibility matrix,2025-01-30,0.0,1,1,0,4,4,0,0,0,0,4,0,0,0,1
895,RHIDP-5672,1,Update the product reference,2025-01-31,1.1,1,2,3,2,5,0,0,0,0,5,0,0,0,1
894,RHIDP-5672,1,Add the correct reference to product,2025-01-31,1.1,4,1,2,2,4,0,0,0,0,4,0,0,0,1
893,,,Change the layout of the next steps,2025-02-17,17.9,2,1,2,1,3,0,0,0,0,3,0,0,0,2
892,,,manual cherrypick of update RHBK config docs with security consideration,2025-02-04,5.8,1,2,17,5,22,0,0,0,0,22,1,0,0,1
890,RHIDP-5374,3,[release-1.4] RHIDP-5374: Consistent mentions to the product custom resource,2025-01-29,0.0,1,16,27,27,54,0,0,0,0,54,0,0,0,4
888,RHIDP-5733,3,RHIDP-5733: Info about custom config in the Installation guides,2025-08-06,189.9,10,6,171,12,183,0,0,0,0,183,1,0,0,8
887,,,chore: release note updates for GKE support and other misc updates,2025-01-29,0.9,1,5,31,63,94,0,0,0,0,94,0,0,0,3
886,,,chore: emphasize Backstage version and dedupe the product name mentions,2025-04-01,62.8,1,1,3,1,4,0,0,0,0,4,0,0,0,5
885,RHIDP-5070,2,Remove link to Compatibility matrix,2025-01-30,2.1,5,1,0,4,4,0,0,0,0,4,0,0,0,1
884,RHIDP-5373,3,[release-1.4] RHIDP-5373: Setting baseUrl,2025-01-28,0.1,1,1,22,1,23,0,0,0,0,23,0,0,0,3
883,RHIDP-5725,1,RHIDP-5725: Incorrect plugin name in the Customizing the Home page cards code snippet,2025-01-31,3.2,4,2,11,11,22,0,0,0,0,22,0,0,0,2
882,,,chore: bump dynamic plugins versions in table for 1.4.2,2025-02-27,30.8,4,2,15,15,30,1,14,14,28,58,0,0,0,4
881,,,manual cherrypick of update RHBK config docs with security consideration,2025-01-29,1.7,1,1,7,5,12,0,0,0,0,12,0,0,0,2
880,,,[release-1.4] Rhidp 5375 consistent mentions to the product project,2025-01-27,0.0,0,9,18,18,36,0,0,0,0,36,0,0,0,2
878,,,[release-1.4] Fix some typos in RHDH documentation adocs,2025-01-27,0.0,1,8,9,9,18,0,0,0,0,18,0,0,0,1
877,RHDH-5561,,RHDH-5561: TechDocs content restructure,2025-02-07,13.8,3,3,35,28,63,5,17,0,17,80,2,0,0,1
876,RHIDP-5373,3,RHIDP-5373: Setting baseUrl,2025-01-28,3.8,6,1,22,1,23,0,0,0,0,23,0,0,0,4
874,RHIDP-5643,1,RHIDP-5643: Fix capitalization error,2025-01-27,4.2,1,1,1,1,2,0,0,0,0,2,0,0,0,1
873,RHIDP-5592,1,RHIDP-5592:Wrong definition of Service Monitor for an RHDH instance by the Operator,2025-02-14,22.4,16,1,19,8,27,0,0,0,0,27,0,0,0,8
872,,,Fix some typos in RHDH documentation adocs,2025-01-27,4.6,6,8,9,9,18,0,0,0,0,18,0,0,0,1
871,,,"chore: bump main to RHDH 1.5, BS 1.35, and OCP 4.18",2025-01-24,1.9,1,1,5,5,10,0,0,0,0,10,0,0,0,1
870,,,Manual CP for PR-842 to Main,2025-01-22,0.0,3,4,79,1,80,0,0,0,0,80,1,0,0,8
869,,,[release-1.4] update RHBK config docs with security consideration,2025-01-27,5.8,12,2,35,6,41,0,0,0,0,41,0,0,0,4
868,RHIDP-5351,5,Update the Helm procedure to use oc-mirror for air-gapped OCP environments,2025-02-27,37.1,19,1,216,69,285,0,0,0,0,285,0,0,0,3
867,,,[release-1.4] Replace links to docs.openshift.com,2025-01-22,0.9,1,10,23,23,46,0,0,0,0,46,0,0,0,1
866,,,[release-1.4] HACDOCS-975: Adding JFrog Artifactory plugin content,2025-01-21,0.0,4,4,90,0,90,1,0,0,0,90,2,0,1,6
864,RHIDP-5334,1,[release-1.4] RHIDP-5334 - Fix rbac-policies mount path for Helm,2025-01-20,0.1,1,1,1,1,2,0,0,0,0,2,0,0,0,1
863,RHIDP-5334,1,[release-1.3] RHIDP-5334 - Fix rbac-policies mount path for Helm,2025-01-20,0.1,1,1,1,1,2,0,0,0,0,2,0,0,0,1
862,RHIDP-5070,2,Updates the about guide,2025-01-17,0.0,1,5,50,7,57,0,0,0,0,57,2,0,0,1
861,RHIDP-5070,2,[release-1.4] RHIDP-5070-Update supported platforms,2025-01-17,0.0,1,5,17,8,25,0,0,0,0,25,1,0,0,2
860,,,[release-1.3] Fix attribute typo in Argo CD plugin,2025-01-17,0.0,1,2,2,2,4,0,0,0,0,4,0,0,0,1
859,RHIDP-5374,3,RHIDP-5374: Consistent mentions to the product custom resource,2025-01-29,12.0,5,16,27,27,54,0,0,0,0,54,0,0,0,4
858,RHIDP-5375,3,Rhidp 5375 consistent mentions to the product project,2025-01-27,11.1,4,9,18,18,36,0,0,0,0,36,0,0,0,3
857,,,chore: release notes for 1.3.4,2025-01-24,9.5,2,10,408,341,749,3,25,6,31,780,3,0,0,13
855,RHIDP-5469,1,[release-1.4] RHIDP-5469 Update proc-enabling-authentication-with-github.adoc,2025-01-14,0.0,1,1,1,1,2,0,0,0,0,2,0,0,0,1
854,RHIDP-5469,1,[release-1.3] RHIDP-5469 Update proc-enabling-authentication-with-github.adoc,2025-01-14,0.0,1,1,1,1,2,0,0,0,0,2,0,0,0,1
853,RHIDP-4840,1,RHIDP-4840 - Fix broken link,2025-01-14,0.0,1,1,1,1,2,0,0,0,0,2,0,0,0,1
852,RHIDP-4840,1,[release-1.4] RHIDP-4840 - Fix broken link,2025-01-14,0.0,1,1,1,1,2,0,0,0,0,2,0,0,0,1
851,RHIDP-4840,1,RHIDP-4840 - Fix broken link,2025-01-14,0.0,9,1,1,1,2,0,0,0,0,2,0,0,0,1
850,RHIDP-5334,1,RHIDP-5334 - Fix rbac-policies mount path for Helm,2025-01-20,6.2,8,1,1,1,2,0,0,0,0,2,0,0,0,2
849,,,chore: plugin version bumps for 1.4.1,2025-01-15,1.4,2,2,50,50,100,1,49,49,98,198,0,0,0,2
848,RHIDP-5521,,chore: release notes for 1.4.1 (replace custom/manual content with JIRA-driven RN content too),2025-01-20,6.5,4,10,266,156,422,6,38,34,72,494,1,0,0,5
847,RHIDP-1022,5,chore(migration): move from...,2025-01-14,0.8,1,5,10,10,20,0,0,0,0,20,0,0,0,1
846,RHIDP-1022,5,[release-1.4] chore(migration): move from janus-idp/backstage-showcase to redhat-developer/rhdh and add more plugin repo,2025-01-13,0.0,1,4,14,9,23,0,0,0,0,23,0,0,0,1
845,RHIDP-451,,chore: remove reference to RHIDP-451 as we have closed it as obsolete,2025-01-13,0.0,1,1,0,2,2,0,0,0,0,2,0,0,0,1
844,RHIDP-1022,5,chore(migration): move from janus-idp/backstage-showcase to redhat-developer/rhdh and add more plugin repo links too (RH,2025-01-13,0.0,6,4,14,9,23,0,0,0,0,23,0,0,0,1
843,RHIDP-5458,3,Fix release notes links,2025-01-27,13.9,5,4,40,58,98,0,0,0,0,98,0,0,0,8
842,RHIDP-4780,5,RHIDP-4780: Document per-ConfigMap/Secret configuration of mountPath,2025-01-20,7.1,5,4,95,17,112,0,0,0,0,112,1,0,0,6
841,RHIDP-4345,1,Fix attribute typo in Argo CD plugin,2025-01-17,4.7,6,2,2,2,4,0,0,0,0,4,0,0,0,1
840,RHIDP-5396,,Replace links to docs.openshift.com,2025-01-21,9.6,3,10,23,23,46,0,0,0,0,46,0,0,0,1
839,RHIDP-5456,1,[release-1.4] RHIDP-5456: Updated broken link Authorization Guide,2025-01-10,0.0,2,1,1,1,2,0,0,0,0,2,0,0,0,2
838,RHIDP-5469,1,RHIDP-5469 Update proc-enabling-authentication-with-github.adoc,2025-01-14,4.7,5,1,1,1,2,0,0,0,0,2,0,0,0,1
836,RHIDP-5456,1,RHIDP-5456: Updated broken link Authorization Guide,2025-01-10,1.2,10,1,1,1,2,0,0,0,0,2,0,0,0,2
834,,,chore(dynamic plugins): add missing...,2025-01-27,19.0,1,2,12,3,15,2,5,3,8,23,0,0,0,2
833,RHIDP-5070,2,RHIDP-5070-Update supported platforms,2025-01-17,9.9,6,5,17,8,25,0,0,0,0,25,1,0,0,2
832,RHIDP-5409,13,RHIDP-5409 Consistent titles and subtitles,2025-02-04,27.9,5,18,44,23,67,19,35,42,77,144,0,0,0,17
831,RHIDP-5139,5,RHIDP-5139: Installing RHDH container image plugins,2025-03-06,58.0,8,3,40,1,41,0,0,0,0,41,1,0,0,4
830,RHIDP-4853,3,[release-1.4] chore: update references to plugins to use their new locations; remove refs to plugins that can't be insta,2025-01-02,0.0,1,4,15,73,88,0,0,0,0,88,0,0,0,5
829,,,chore: cherrypick missing updates from main...,2025-01-02,0.0,1,1,1,0,1,1,1,0,1,2,0,0,0,1
827,RHIDP-5367,,"RHIDP-5367 - Missing and incorrect information in ""breaking changes""",2025-01-06,13.8,2,1,56,98,154,0,0,0,0,154,0,0,0,18
824,RHIDP-4853,3,chore: update references to plugins to use their new locations; remove refs to plugins that can't be installed in 1.4 (O,2025-01-02,12.9,7,4,15,73,88,0,0,0,0,88,0,0,0,5
725,,,Updated plugin doc for Argo CD Rollouts feature,2025-02-27,98.1,9,1,153,0,153,0,0,0,0,153,1,0,0,2
714,,,HACDOCS-975: Adding JFrog Artifactory plugin content,2025-01-21,66.5,12,4,90,0,90,1,0,0,0,90,2,0,1,6
